X,Y,Curve
713323.6101,3000443.952,0
713313.609,3000443.32,0
713303.7968,3000443.008,0
713293.9864,3000442.768,0
713284.2634,3000442.518,0
713274.3735,3000442.056,0
713264.5173,3000441.532,0
713254.6453,3000441.007,0
713244.8358,3000440.482,0
713235.1561,3000439.962,0
713225.3585,3000439.436,0
713215.5946,3000438.915,0
713205.7335,3000438.389,0
713195.8843,3000437.865,0
713186.0638,3000437.342,0
713176.0848,3000436.812,0
713166.2197,3000436.289,0
713156.2967,3000435.788,0
713146.4284,3000435.332,0
713136.6107,3000434.879,0
713126.7385,3000434.482,0
713117.0074,3000434.245,0
713107.184,3000434.006,0
713097.3716,3000433.709,0
713087.3606,3000433.191,0
713077.3003,3000432.659,0
713067.4186,3000432.233,0
713057.7449,3000432.295,0
713048.1932,3000432.414,0
713038.5902,3000432.452,0
713028.4781,3000431.816,0
713018.3692,3000431.048,0
713008.1621,3000430.282,0
712998.2569,3000429.784,0
712988.3484,3000429.366,0
712978.4249,3000428.948,0
712968.5156,3000428.578,0
712958.469,3000428.227,0
712948.4918,3000427.879,0
712938.5477,3000427.57,0
712928.6972,3000427.294,0
712918.8993,3000427.02,0
712908.9626,3000426.622,0
712899.0376,3000426.063,0
712889.0531,3000425.501,0
712879.1304,3000424.985,0
712869.2714,3000424.571,0
712859.3648,3000424.153,0
712849.5464,3000423.74,0
712839.6021,3000423.324,0
712829.7352,3000422.911,0
712819.8724,3000422.487,0
712809.889,3000421.978,0
712799.9792,3000421.46,0
712789.9692,3000420.938,0
712780.0679,3000420.447,0
712770.1456,3000419.962,0
712760.2144,3000419.476,0
712750.3807,3000419.088,0
712740.4432,3000418.742,0
712730.6067,3000418.399,0
712720.7188,3000418.108,0
712710.8241,3000417.869,0
712700.9938,3000417.632,0
712691.0557,3000417.318,0
712681.2002,3000416.872,0
712671.2595,3000416.422,0
712661.3546,3000416.018,0
712651.468,3000415.771,0
712641.4889,3000415.531,0
712631.6125,3000415.266,0
712621.6882,3000414.841,0
712611.8456,3000414.395,0
712601.9811,3000413.954,0
712591.9879,3000413.613,0
712582.0586,3000413.305,0
712572.0451,3000412.993,0
712562.1353,3000412.594,0
712552.2163,3000412.146,0
712542.2885,3000411.698,0
712532.4538,3000411.19,0
712522.5293,3000410.602,0
712512.7009,3000410.021,0
712502.8232,3000409.484,0
712492.8769,3000409.072,0
712482.9801,3000408.66,0
712472.9952,3000408.241,0
712463.104,3000407.796,0
712453.1385,3000407.346,0
712443.1848,3000406.899,0
712433.2862,3000406.481,0
712423.32,3000406.067,0
712413.4758,3000405.658,0
712403.5101,3000405.218,0
712393.5971,3000404.772,0
712383.7108,3000404.328,0
712373.7624,3000403.862,0
712363.8866,3000403.385,0
712353.879,3000402.901,0
712343.9968,3000402.508,0
712334.1867,3000402.307,0
712324.3311,3000402.103,0
712314.5269,3000401.843,0
712304.5038,3000401.34,0
712294.5573,3000400.823,0
712284.5462,3000400.312,0
712274.6001,3000399.882,0
712264.7312,3000399.47,0
712254.7671,3000399.053,0
712244.8703,3000398.586,0
712234.8766,3000398.1,0
712224.8978,3000397.614,0
712215.0066,3000397.285,0
712205.0573,3000397.045,0
712195.2062,3000396.807,0
712185.3358,3000396.653,0
712175.5769,3000396.592,0
712165.8051,3000396.531,0
712155.9125,3000396.346,0
712145.9836,3000395.896,0
712135.9567,3000395.443,0
712126.0016,3000395.022,0
712116.0784,3000394.706,0
712106.1641,3000394.396,0
712096.3154,3000394.07,0
712086.3407,3000393.635,0
712076.4734,3000393.188,0
712066.5763,3000392.738,0
712056.5963,3000392.26,0
712046.6611,3000391.779,0
712036.6535,3000391.294,0
712026.7738,3000390.929,0
712016.8367,3000390.619,0
712006.9203,3000390.311,0
711997.0981,3000389.953,0
711987.2549,3000389.54,0
711977.4514,3000389.129,0
711967.5093,3000388.642,0
711957.5171,3000388.012,0
711947.5397,3000387.384,0
711937.5256,3000386.816,0
711927.6973,3000386.465,0
711917.7657,3000386.119,0
711907.9138,3000385.81,0
711898.0186,3000385.656,0
711888.1023,3000385.522,0
711878.2795,3000385.372,0
711868.2991,3000385.034,0
711858.4206,3000384.658,0
711848.5134,3000384.281,0
711838.5196,3000383.801,0
711828.5969,3000383.286,0
711818.578,3000382.767,0
711808.8425,3000382.495,0
711799.1778,3000382.435,0
711789.4864,3000382.375,0
711779.6826,3000382.155,0
711769.5815,3000381.631,0
711759.5923,3000381.113,0
711749.5472,3000380.615,0
711739.6407,3000380.199,0
711729.7459,3000379.786,0
711719.7897,3000379.376,0
711709.9449,3000378.996,0
711700.009,3000378.616,0
711690.1325,3000378.238,0
711680.2446,3000377.833,0
711670.2864,3000377.417,0
711660.4214,3000377.005,0
711650.4256,3000376.588,0
711640.5388,3000376.177,0
711630.6202,3000375.763,0
711620.702,3000375.331,0
711610.8921,3000374.886,0
711601.0158,3000374.439,0
711591.2122,3000373.975,0
711581.2578,3000373.459,0
711571.332,3000372.944,0
711561.4783,3000372.452,0
711551.5648,3000372.036,0
711541.7681,3000371.63,0
711531.8961,3000371.224,0
711522.0692,3000370.846,0
711512.2284,3000370.471,0
711502.2884,3000370.093,0
711492.3461,3000369.504,0
711482.227,3000368.808,0
711472.1674,3000368.117,0
711462.1705,3000367.528,0
711452.2294,3000367.044,0
711442.3705,3000366.564,0
711432.405,3000366.113,0
711422.5513,3000365.739,0
711412.65,3000365.361,0
711402.7154,3000364.961,0
711392.896,3000364.49,0
711382.9807,3000364.006,0
711373.1455,3000363.531,0
711363.1543,3000363.077,0
711353.1481,3000362.628,0
711343.1756,3000362.18,0
711333.166,3000361.757,0
711323.2682,3000361.346,0
711313.2892,3000360.932,0
711303.3737,3000360.52,0
711293.4957,3000360.11,0
711283.5683,3000359.696,0
711273.756,3000359.333,0
711263.8833,3000359.026,0
711254.0899,3000358.721,0
711244.2695,3000358.372,0
711234.3193,3000357.894,0
711224.4624,3000357.417,0
711214.4718,3000356.924,0
711204.5148,3000356.383,0
711194.5103,3000355.832,0
711184.4642,3000355.279,0
711174.6665,3000354.759,0
711164.7508,3000354.239,0
711154.8727,3000353.719,0
711144.9781,3000353.244,0
711135.1395,3000352.793,0
711125.3347,3000352.343,0
711115.4512,3000351.972,0
711105.6588,3000351.665,0
711095.7881,3000351.356,0
711085.9571,3000350.986,0
711076.1156,3000350.536,0
711066.2076,3000350.084,0
711056.3793,3000349.612,0
711046.423,3000349.089,0
711036.538,3000348.57,0
711026.7185,3000348.168,0
711017.0193,3000348.154,0
711007.4408,3000348.165,0
710997.7333,3000348.117,0
710987.8605,3000347.695,0
710977.9481,3000347.215,0
710967.997,3000346.733,0
710958.1069,3000346.283,0
710948.1225,3000345.837,0
710938.2243,3000345.394,0
710928.2888,3000344.928,0
710918.3565,3000344.447,0
710908.4748,3000343.97,0
710898.5324,3000343.559,0
710888.7102,3000343.255,0
710878.8296,3000342.949,0
710868.9506,3000342.601,0
710859.1322,3000342.13,0
710849.2397,3000341.648,0
710839.4531,3000341.177,0
710829.4836,3000340.726,0
710819.5706,3000340.281,0
710809.6764,3000339.836,0
710799.6995,3000339.416,0
710789.8453,3000339.008,0
710779.8871,3000338.595,0
710769.9858,3000338.101,0
710760.018,3000337.552,0
710750.0185,3000337.002,0
710740.1818,3000336.557,0
710730.321,3000336.252,0
710720.5424,3000335.949,0
710710.6554,3000335.61,0
710700.6818,3000335.17,0
710690.7152,3000334.725,0
710680.6703,3000334.275,0
710670.8079,3000333.832,0
710660.8909,3000333.386,0
710650.9799,3000332.94,0
710641.1253,3000332.442,0
710631.1916,3000331.927,1
710621.3828,3000331.419,1
710611.5405,3000330.782,1
710601.7768,3000330.066,1
710592.0241,3000329.35,1
710582.2314,3000328.418,1
710572.5632,3000327.16,1
710562.795,3000325.891,1
710553.1305,3000324.471,1
710543.4892,3000322.506,1
710533.8318,3000320.492,1
710524.2633,3000318.439,1
710514.769,3000315.691,1
710505.3788,3000312.836,1
710495.9184,3000309.959,1
710486.6282,3000306.582,1
710477.4784,3000302.996,1
710468.2546,3000299.383,1
710459.3441,3000295.307,1
710450.6254,3000290.626,1
710441.9106,3000285.945,1
710433.3387,3000281.088,1
710424.9989,3000275.697,1
710416.7723,3000270.36,1
710408.5696,3000264.897,1
710400.7986,3000259.008,1
710393.082,3000253.066,1
710385.3354,3000247.084,1
710378.0161,3000240.584,1
710370.6766,3000233.866,1
710363.4124,3000227.217,1
710356.5789,3000220.136,1
710350.0147,3000212.793,1
710343.5148,3000205.521,1
710337.1733,3000197.969,1
710331.2329,3000190.162,1
710325.2594,3000182.313,1
710319.4325,3000174.357,1
710314.178,3000166.164,1
710308.9105,3000157.858,1
710303.7249,3000149.577,1
710299.0045,3000140.883,1
710294.3658,3000132.109,1
710289.7501,3000123.378,1
710285.2514,3000114.478,0
710280.8705,3000105.648,0
710276.4541,3000096.746,0
710272.1391,3000087.831,0
710267.9237,3000078.887,0
710263.6748,3000069.875,0
710259.4325,3000060.94,0
710255.0716,3000051.924,0
710250.7067,3000042.904,0
710246.3358,3000033.833,0
710242.0742,3000024.805,0
710237.8724,3000015.881,0
710233.6246,3000006.855,0
710229.4537,2999997.92,0
710225.2275,2999988.853,0
710220.9419,2999979.659,0
710216.7537,2999970.631,0
710212.5063,2999961.467,0
710208.3067,2999952.407,0
710204.0548,2999943.388,0
710199.7938,2999934.381,0
710195.551,2999925.411,0
710191.2741,2999916.345,0
710187.0558,2999907.398,0
710182.7914,2999898.354,0
710178.5092,2999889.365,0
710174.2287,2999880.392,0
710169.9254,2999871.366,0
710165.6943,2999862.407,0
710161.4059,2999853.311,0
710157.1471,2999844.289,0
710152.869,2999835.349,0
710148.5734,2999826.392,0
710144.3037,2999817.481,0
710140.0154,2999808.442,0
710135.7876,2999799.52,0
710131.5319,2999790.542,0
710127.2279,2999781.489,0
710122.9546,2999772.502,0
710118.6683,2999763.458,0
710114.4752,2999754.474,0
710110.2689,2999745.45,0
710106.0424,2999736.448,0
710101.7593,2999727.564,0
710097.4481,2999718.645,0
710093.1673,2999709.799,0
710088.7701,2999700.742,0
710084.4026,2999691.748,0
710080.0621,2999682.798,0
710075.751,2999673.864,0
710071.4918,2999665.036,1
710067.1202,2999656.105,1
710062.5455,2999647.218,1
710057.949,2999638.326,1
710053.2422,2999629.452,1
710048.2362,2999620.907,1
710043.1382,2999612.29,1
710038.0109,2999603.816,1
710032.4591,2999595.577,1
710026.8467,2999587.349,1
710021.235,2999579.251,1
710015.0813,2999571.294,1
710008.948,2999563.479,1
710002.7713,2999555.654,1
709996.0761,2999548.16,1
709989.3405,2999540.773,1
709982.522,2999533.296,1
709975.3239,2999526.451,1
709967.9559,2999519.681,1
709960.6162,2999512.938,1
709952.9966,2999506.621,1
709945.198,2999500.447,1
709937.4903,2999494.346,1
709929.4114,2999488.562,1
709921.1723,2999483.093,1
709912.9186,2999477.615,1
709904.4528,2999472.296,1
709895.8765,2999467.242,1
709887.1725,2999462.112,1
709878.431,2999457.321,1
709869.4034,2999453.029,1
709860.3147,2999448.71,1
709851.2024,2999444.613,1
709841.8098,2999440.969,1
709832.5113,2999437.386,1
709823.1402,2999433.934,1
709813.621,2999430.971,1
709804.1722,2999428.07,1
709794.5558,2999425.219,1
709784.9183,2999422.861,1
709775.191,2999420.536,1
709765.4666,2999418.273,1
709755.7229,2999416.505,1
709745.9138,2999414.795,1
709736.247,2999413.116,1
709726.3681,2999411.719,1
709716.5448,2999410.384,1
709706.768,2999409.053,0
709696.9025,2999407.741,0
709687.1419,2999406.452,0
709677.2535,2999405.146,0
709667.4843,2999403.896,0
709657.7255,2999402.671,0
709647.9193,2999401.44,0
709638.1747,2999400.135,0
709628.2743,2999398.724,0
709618.4737,2999397.328,0
709608.6253,2999395.952,0
709598.7592,2999394.621,0
709588.9742,2999393.301,0
709579.0865,2999391.96,0
709569.3426,2999390.616,0
709559.5255,2999389.26,0
709549.7421,2999387.907,0
709539.9521,2999386.533,0
709530.0651,2999385.144,0
709520.2999,2999383.773,0
709510.3891,2999382.504,0
709500.561,2999381.269,0
709490.7458,2999380.037,0
709480.8595,2999378.731,0
709471.0806,2999377.403,0
709461.2107,2999376.062,0
709451.4354,2999374.752,0
709441.6331,2999373.462,0
709431.7842,2999372.166,0
709422.0188,2999370.864,0
709412.1396,2999369.484,0
709402.307,2999368.108,0
709392.3754,2999366.715,0
709382.4916,2999365.317,0
709372.6642,2999363.925,0
709362.6695,2999362.509,0
709352.9068,2999361.166,0
709343.0587,2999359.819,0
709333.2414,2999358.476,0
709323.4415,2999357.162,0
709313.5344,2999355.843,0
709303.7808,2999354.544,0
709293.9206,2999353.273,0
709284.1194,2999352.037,0
709274.3201,2999350.8,0
709264.4803,2999349.496,0
709254.7739,2999348.157,0
709244.9706,2999346.805,0
709235.2194,2999345.481,0
709225.4064,2999344.174,0
709215.5459,2999342.862,0
709205.7843,2999341.565,0
709195.8801,2999340.258,0
709186.1006,2999338.967,0
709176.2704,2999337.68,0
709166.3693,2999336.418,0
709156.5375,2999335.166,0
709146.5879,2999333.902,0
709136.8667,2999332.684,0
709127.0682,2999331.458,0
709117.2757,2999330.228,0
709107.4554,2999328.884,0
709097.5255,2999327.509,0
709087.6837,2999326.146,0
709077.7857,2999324.879,0
709067.9327,2999323.646,0
709058.063,2999322.411,0
709048.1628,2999321.155,0
709038.331,2999319.901,0
709028.3498,2999318.627,0
709018.4836,2999317.36,0
709008.647,2999316.095,0
708998.7739,2999314.823,0
708988.9572,2999313.616,0
708979.04,2999312.431,0
708969.2554,2999311.26,0
708959.454,2999310.089,0
708949.616,2999308.913,0
708939.8839,2999307.75,0
708929.9599,2999306.552,0
708920.1123,2999305.353,0
708910.1975,2999304.145,0
708900.2826,2999302.936,0
708890.4688,2999301.736,0
708880.5213,2999300.521,0
708870.7108,2999299.356,0
708860.8052,2999298.249,0
708850.947,2999297.149,0
708841.137,2999296.016,0
708831.2555,2999294.768,0
708821.5048,2999293.53,0
708811.6281,2999292.292,0
708801.8168,2999291.119,0
708792.0242,2999289.952,0
708782.1585,2999288.766,0
708772.3947,2999287.54,0
708762.5449,2999286.296,0
708752.8108,2999285.074,0
708742.9746,2999283.906,0
708733.1264,2999282.745,0
708723.3959,2999281.599,0
708713.442,2999280.409,0
708703.6208,2999279.232,0
708693.7749,2999278.053,0
708683.9333,2999276.849,0
708674.1899,2999275.648,0
708664.3574,2999274.435,0
708654.6208,2999273.241,0
708644.7178,2999272.036,0
708634.886,2999270.839,0
708625.102,2999269.636,0
708615.2283,2999268.391,0
708605.4567,2999267.157,0
708595.5553,2999265.913,0
708585.7335,2999264.709,0
708575.9306,2999263.509,0
708566.0385,2999262.299,0
708556.286,2999261.105,0
708546.4138,2999259.897,0
708536.6524,2999258.703,0
708526.79,2999257.436,0
708516.8747,2999256.132,0
708507.0604,2999254.842,0
708497.1198,2999253.624,0
708487.3259,2999252.535,0
708477.43,2999251.435,0
708467.5513,2999250.316,0
708457.7813,2999249.158,0
708447.9085,2999247.985,0
708438.1506,2999246.819,0
708428.2638,2999245.586,0
708418.393,2999244.351,0
708408.54,2999243.118,0
708398.6024,2999241.9,0
708388.7726,2999240.7,0
708378.8241,2999239.486,0
708368.9934,2999238.22,0
708359.2001,2999236.918,0
708349.3167,2999235.605,0
708339.5496,2999234.391,0
708329.6875,2999233.285,0
708319.9284,2999232.192,0
708310.1323,2999231.111,0
708300.2761,2999230.071,0
708290.5346,2999229.046,0
708280.6588,2999227.992,0
708270.8858,2999226.838,0
708261.0604,2999225.668,0
708251.2074,2999224.494,0
708241.4727,2999223.301,0
708231.6264,2999222.085,0
708221.8997,2999220.887,0
708212.0615,2999219.655,0
708202.2334,2999218.415,0
708192.433,2999217.178,0
708182.5494,2999215.932,0
708172.7757,2999214.702,0
708162.9079,2999213.46,0
708153.1205,2999212.277,0
708143.327,2999211.218,0
708133.4286,2999210.151,0
708123.6699,2999209.09,0
708113.8072,2999207.9,0
708104.0466,2999206.712,0
708094.2633,2999205.522,0
708084.3807,2999204.271,0
708074.6054,2999203.019,0
708064.6587,2999201.747,0
708054.8989,2999200.515,0
708045.0814,2999199.289,0
708035.2808,2999198.066,0
708025.5374,2999196.862,0
708015.6559,2999195.666,0
708005.8764,2999194.482,0
707996.0057,2999193.298,0
707986.1002,2999192.173,0
707976.2214,2999191.055,0
707966.2476,2999189.926,0
707956.4413,2999188.921,0
707946.5445,2999187.931,0
707936.6982,2999186.945,0
707926.9419,2999185.802,0
707917.1103,2999184.527,0
707907.4074,2999183.268,0
707897.5513,2999181.98,0
707887.7539,2999180.681,0
707877.9337,2999179.379,0
707868.032,2999178.089,0
707858.2488,2999176.891,0
707848.2932,2999175.677,0
707838.4614,2999174.477,0
707828.6396,2999173.27,0
707818.797,2999172.06,0
707809.0436,2999170.86,0
707799.144,2999169.619,0
707789.3485,2999168.383,0
707779.4491,2999167.134,0
707769.6464,2999165.971,0
707759.9062,2999164.869,0
707750.0601,2999163.754,0
707740.3354,2999162.61,0
707730.4425,2999161.388,0
707720.604,2999160.171,0
707710.7843,2999158.954,0
707700.9173,2999157.724,0
707691.17,2999156.509,0
707681.2837,2999155.307,0
707671.4544,2999154.254,0
707661.5715,2999153.202,0
707651.6185,2999152.131,0
707641.9168,2999150.918,0
707632.0857,2999149.674,0
707622.3476,2999148.444,1
707612.5142,2999146.982,1
707602.6544,2999145.491,1
707592.8501,2999144.008,1
707583.0851,2999142.251,1
707573.4725,2999140.45,1
707563.687,2999138.616,1
707554.0566,2999136.575,1
707544.4169,2999134.438,1
707534.5104,2999132.243,1
707524.9641,2999129.858,1
707515.1781,2999127.33,1
707505.2466,2999124.729,1
707495.9241,2999121.831,1
707485.9864,2999118.705,0
707476.4948,2999115.597,0
707466.6916,2999112.255,1
707456.5225,2999108.967,1
707446.5701,2999105.951,1
707436.269,2999102.844,1
707425.8684,2999100.949,1
707414.888,2999100.991,1
707405.6255,2999099.854,1
707396.4608,2999098.675,1
707387.7043,2999098.662,1
707378.0888,2999097.51,0
707368.25,2999097.504,0
707358.7575,2999098.146,1
707349.009,2999099.744,1
707339.4819,2999101.33,1
707329.852,2999102.838,1
707320.0961,2999103.987,1
707310.3746,2999104.382,1
707300.7812,2999104.593,1
707290.974,2999104.351,1
707281.5945,2999104.102,1
707271.7351,2999103.607,1
707261.8464,2999103.077,1
707251.7919,2999102.318,1
707241.8489,2999101.304,1
707232.0504,2999100.299,0
707222.1746,2999099.056,0
707212.5366,2999097.83,0
707202.7633,2999096.687,0
707192.9964,2999095.692,0
707183.2613,2999094.702,0
707173.3856,2999093.509,0
707163.616,2999092.261,0
707153.7771,2999091.005,0
707143.9845,2999089.772,0
707134.1631,2999088.537,0
707124.3712,2999087.314,0
707114.6482,2999086.13,0
707104.8321,2999084.935,0
707095.1106,2999083.715,0
707085.1763,2999082.412,0
707075.3192,2999081.116,0
707065.5481,2999079.898,0
707055.6385,2999078.717,0
707045.9061,2999077.558,0
707036.0443,2999076.31,0
707026.281,2999075.04,0
707016.5177,2999073.768,0
707006.5785,2999072.518,0
706996.745,2999071.292,0
706986.8077,2999070.052,0
706976.994,2999068.828,0
706967.1546,2999067.601,0
706957.3122,2999066.375,0
706947.5504,2999065.196,0
706937.6628,2999064.005,0
706927.9445,2999062.833,0
706918.1058,2999061.618,0
706908.2643,2999060.401,0
706898.4941,2999059.185,0
706888.6053,2999057.891,0
706878.7936,2999056.603,0
706868.8386,2999055.293,0
706859.0422,2999053.984,0
706849.22,2999052.671,0
706839.2317,2999051.331,0
706829.4395,2999050.007,0
706819.5039,2999048.663,0
706809.6766,2999047.3,0
706799.8561,2999045.893,0
706789.985,2999044.481,0
706780.2301,2999043.063,0
706770.3438,2999041.612,0
706760.5524,2999040.176,0
706750.7791,2999038.674,0
706740.9824,2999037.14,0
706731.2649,2999035.618,0
706721.4461,2999034.106,0
706711.739,2999032.615,0
706701.9085,2999031.09,0
706692.11,2999029.427,0
706682.3976,2999027.774,0
706672.5446,2999026.111,0
706662.7977,2999024.505,0
706652.9767,2999022.889,0
706643.2063,2999021.266,0
706633.5045,2999019.634,0
706623.6612,2999017.98,0
706613.96,2999016.369,0
706604.0974,2999014.745,0
706594.3109,2999013.134,0
706584.5678,2999011.54,0
706574.7257,2999009.933,0
706564.9173,2999008.332,0
706555.0593,2999006.668,0
706545.2557,2999005.012,0
706535.4117,2999003.342,0
706525.6055,2999001.664,0
706515.8537,2998999.994,0
706505.9024,2998998.33,0
706496.0692,2998996.723,0
706486.1134,2998995.097,0
706476.2484,2998993.612,0
706466.4494,2998992.156,0
706456.5309,2998990.613,0
706446.8748,2998988.913,0
706437.0715,2998987.181,0
706427.3558,2998985.428,0
706417.6899,2998983.659,0
706407.8489,2998981.865,0
706398.1592,2998980.222,0
706388.3942,2998978.569,0
706378.6761,2998977.021,0
706368.8645,2998975.604,0
706359.0193,2998974.183,0
706349.2566,2998972.576,0
706339.3832,2998970.88,0
706329.6691,2998969.208,0
706319.9704,2998967.502,0
706310.2322,2998965.788,0
706300.6039,2998964.086,0
706290.7722,2998962.332,0
706281.1066,2998960.607,0
706271.3987,2998958.856,0
706261.703,2998957.091,0
706252.1408,2998955.352,0
706242.2893,2998953.65,0
706232.5779,2998951.997,0
706222.8031,2998950.333,0
706213.0563,2998948.718,0
706203.4065,2998947.119,0
706193.608,2998945.509,0
706183.8848,2998943.966,0
706174.0597,2998942.408,0
706164.3352,2998940.827,0
706154.5844,2998939.149,0
706144.7308,2998937.454,0
706135.0217,2998935.781,0
706125.179,2998934.087,0
706115.4836,2998932.418,0
706105.7087,2998930.826,0
706095.8507,2998929.331,0
706086.1155,2998927.853,0
706076.2135,2998926.27,0
706066.456,2998924.639,0
706056.6421,2998922.998,0
706046.8183,2998921.424,0
706037.0777,2998919.908,0
706027.2125,2998918.373,0
706017.5039,2998916.786,0
706007.6821,2998915.144,0
705997.9227,2998913.512,0
705988.227,2998911.864,0
705978.3514,2998910.174,0
705968.6519,2998908.516,0
705958.8318,2998906.896,0
705949.0944,2998905.305,0
705939.363,2998903.716,0
705929.506,2998902.107,0
705919.8023,2998900.521,0
705909.9611,2998898.915,0
705900.1834,2998897.362,0
705890.3899,2998895.81,0
705880.5479,2998894.25,0
705870.8077,2998892.712,0
705860.9092,2998891.148,0
705851.1799,2998889.613,0
705841.346,2998888.1,0
705831.5191,2998886.59,0
705821.7624,2998885.089,0
705811.8479,2998883.533,0
705802.1095,2998882.004,0
705792.2347,2998880.448,0
705782.503,2998878.874,0
705772.8169,2998877.307,0
705763.018,2998875.719,0
705753.2599,2998874.122,0
705743.393,2998872.509,0
705733.6182,2998870.898,0
705723.9179,2998869.228,0
705714.082,2998867.534,0
705704.3628,2998865.864,0
705694.5246,2998864.196,0
705684.7713,2998862.544,0
705675.0033,2998860.888,0
705665.1947,2998859.227,0
705655.4899,2998857.581,0
705645.6288,2998855.918,0
705635.8968,2998854.3,0
705626.0827,2998852.67,0
705616.25,2998851.021,0
705606.5497,2998849.352,0
705596.6831,2998847.654,0
705586.9551,2998846.033,0
705577.0781,2998844.491,0
705567.2237,2998842.955,0
705557.4072,2998841.408,0
705547.4822,2998839.826,0
705537.7184,2998838.27,0
705527.8489,2998836.631,0
705518.111,2998834.954,0
705508.3987,2998833.283,0
705498.518,2998831.659,0
705488.775,2998830.105,0
705478.9123,2998828.534,0
705469.1848,2998827.002,0
705459.4641,2998825.48,0
705449.6395,2998823.943,0
705439.873,2998822.314,0
705429.9131,2998820.621,0
705420.1322,2998818.959,0
705410.321,2998817.389,0
705400.5115,2998815.839,0
705390.8088,2998814.308,0
705380.9097,2998812.716,0
705371.1927,2998811.148,0
705361.3145,2998809.555,0
705351.5757,2998807.924,0
705341.8054,2998806.281,0
705331.7977,2998804.598,0
705322.1076,2998803.027,0
705312.0543,2998801.398,0
705302.0446,2998799.775,0
705292.3337,2998798.198,0
705282.3587,2998796.577,0
705272.5271,2998795.041,0
705262.5515,2998793.518,0
705252.7046,2998792.007,0
705242.8556,2998790.384,0
705233.0076,2998788.762,0
705223.3771,2998787.237,0
705213.5141,2998785.743,0
705203.6511,2998784.247,0
705193.8837,2998782.607,0
705184.0326,2998780.931,0
705174.2877,2998779.25,0
705164.3842,2998777.501,0
705154.6063,2998775.775,0
705144.7718,2998774.11,0
705135.0045,2998772.463,0
705125.2747,2998770.826,0
705115.3807,2998769.164,0
705105.643,2998767.529,0
705095.8091,2998766.007,0
705086.099,2998764.504,0
705076.4182,2998762.965,0
705066.5945,2998761.365,0
705056.855,2998759.779,0
705047.0147,2998758.166,0
705037.3594,2998756.582,0
705027.6253,2998755.026,0
705017.8255,2998753.487,0
705008.2177,2998751.969,0
704998.3401,2998750.275,0
704988.6701,2998748.617,0
704978.9175,2998746.984,0
704969.0979,2998745.379,0
704959.4672,2998743.804,0
704949.6361,2998742.179,0
704940.0354,2998740.59,0
704930.3319,2998738.984,0
704920.4899,2998737.351,0
704910.7558,2998735.737,0
704900.9527,2998734.093,0
704891.329,2998732.456,0
704881.5915,2998730.802,0
704871.7974,2998729.214,0
704862.0206,2998727.659,0
704852.1498,2998726.089,0
704842.3859,2998724.477,0
704832.5349,2998722.847,0
704822.7926,2998721.245,0
704812.9976,2998719.713,0
704803.1471,2998718.171,0
704793.4442,2998716.645,0
704783.5755,2998715.071,0
704773.8423,2998713.519,0
704764.1258,2998711.913,0
704754.3215,2998710.223,0
704744.4291,2998708.516,0
704734.6526,2998706.762,0
704724.8737,2998704.969,0
704714.6448,2998703.097,0
704704.8555,2998701.336,0
704695.1799,2998699.596,0
704685.3556,2998697.91,0
704675.7374,2998696.3,0
704666.0453,2998694.66,0
704656.2143,2998692.901,0
704646.5267,2998691.167,0
704636.7532,2998689.411,0
704627.1567,2998687.681,0
704617.5484,2998685.95,0
704607.8014,2998684.211,0
704598.0702,2998682.476,0
704588.2806,2998680.726,0
704578.6102,2998678.974,0
704568.824,2998677.201,0
704559.1567,2998675.439,0
704549.4164,2998673.653,0
704539.6652,2998671.863,0
704529.9495,2998670.146,0
704520.0858,2998668.444,0
704510.4268,2998666.778,0
704500.6108,2998665.068,0
704490.8117,2998663.355,0
704481.0918,2998661.657,0
704471.2332,2998659.944,0
704461.5576,2998658.263,0
704451.794,2998656.565,0
704442.0151,2998654.769,0
704432.3114,2998652.986,0
704422.4652,2998651.181,0
704412.7946,2998649.436,0
704402.9806,2998647.666,0
704393.2365,2998645.923,0
704383.4964,2998644.242,0
704373.6495,2998642.543,0
704363.9617,2998640.873,0
704354.0673,2998639.171,0
704344.3033,2998637.491,0
704334.5127,2998635.806,0
704324.6816,2998634.11,0
704314.9889,2998632.437,0
704305.1584,2998630.645,0
704295.5272,2998628.79,0
704285.7794,2998626.911,0
704275.9955,2998625.121,0
704266.2271,2998623.409,0
704256.3519,2998621.677,0
704246.6462,2998619.955,0
704236.8081,2998618.196,0
704227.0442,2998616.452,0
704217.3377,2998614.718,0
704207.5095,2998612.962,0
704197.8138,2998611.23,0
704188.0148,2998609.508,0
704178.3206,2998607.814,0
704168.6411,2998606.12,0
704158.763,2998604.324,0
704149.0463,2998602.541,0
704139.2803,2998600.743,0
704129.6123,2998598.778,1
704119.933,2998596.769,1
704110.1443,2998594.724,1
704100.5248,2998592.274,1
704090.7949,2998589.663,1
704081.2154,2998587.073,1
704071.7641,2998583.803,1
704062.4201,2998580.345,1
704053.1835,2998576.921,1
704043.9329,2998573.27,1
704034.8737,2998569.617,1
704025.7408,2998565.922,1
